,edad,ocupacion,estadocivil,estudios,descubierto,saldoanual,hipoteca,prestamo,canalcontacto,dia,mes,duracion,contactosactuales,contactoanterior,contactosprevios,contrata,contratanum,Anomaly,Anomaly_Score,Label,Score,perfil
1690,58,retired,married,tertiary,0,1425,0,0,cellular,30,apr,224,1,-1,0,yes,1,0,-0.03463020534932193,yes,0.6163,Plasma
1691,34,student,married,secondary,0,1387,0,0,cellular,30,apr,121,1,-1,0,no,0,0,-0.07724895047633301,no,0.5154,Periferia
1692,35,management,single,tertiary,0,1750,1,0,cellular,30,apr,687,1,9,3,yes,1,0,-0.013721463366419606,yes,0.7001,Plasma
1693,26,admin.,single,secondary,0,1327,0,0,cellular,30,apr,104,1,31,4,no,0,0,-0.064252849039025,yes,0.571,Periferia
1694,30,technician,single,tertiary,0,1185,1,0,cellular,30,apr,284,1,339,1,no,0,0,-0.04756454964892815,yes,0.5824,Periferia
1695,57,admin.,married,secondary,0,169,0,0,cellular,30,apr,319,1,86,1,no,0,0,-0.08195467658324458,yes,0.7261,Plasma
1696,20,student,single,secondary,0,502,0,0,cellular,30,apr,261,1,-1,0,yes,1,0,-0.02178461996865788,yes,0.6464,Plasma
1697,28,technician,single,secondary,0,227,0,0,cellular,30,apr,278,1,-1,0,yes,1,0,-0.04778346531618838,yes,0.639,Plasma
1698,32,management,married,tertiary,0,4733,0,0,cellular,30,apr,532,1,-1,0,yes,1,0,-0.028435777248543407,yes,0.673,Plasma
1699,34,self-employed,single,tertiary,0,5462,0,0,cellular,30,apr,430,1,-1,0,yes,1,0,-0.029141488712557118,yes,0.6718,Plasma
1701,35,management,married,tertiary,0,495,0,0,cellular,30,apr,266,1,87,1,yes,1,0,-0.03785293856248007,yes,0.7268,Plasma
1702,34,management,married,tertiary,0,0,1,0,cellular,30,apr,300,1,86,1,yes,1,0,-0.03932570962397092,yes,0.6016,Plasma
1703,30,blue-collar,married,secondary,0,4389,1,0,cellular,30,apr,82,6,-1,0,no,0,0,-0.06965680035490651,no,0.6433,No interesante
1705,30,technician,married,secondary,0,1660,1,0,cellular,30,apr,236,1,-1,0,no,0,0,-0.08470356722070338,yes,0.5005,Periferia
1706,28,self-employed,single,secondary,0,68,0,0,cellular,30,apr,157,1,-1,0,no,0,0,-0.08461062095803229,yes,0.5179,Periferia
1707,33,technician,married,secondary,0,133,0,0,cellular,4,may,218,1,-1,0,yes,1,0,-0.08523301080119006,yes,0.5414,Periferia
1708,60,admin.,divorced,secondary,0,4519,0,0,cellular,4,may,136,1,91,1,no,0,0,-0.06424852406317105,yes,0.5277,Periferia
1709,33,technician,single,tertiary,0,1636,1,0,cellular,4,may,592,1,66,1,yes,1,0,-0.045750831239477714,yes,0.6705,Plasma
1710,30,management,single,tertiary,0,220,1,0,cellular,4,may,233,2,-1,0,no,0,0,-0.10759116660423212,no,0.5517,Periferia
1711,29,services,single,tertiary,0,8947,1,0,cellular,4,may,535,2,-1,0,no,0,0,-0.07251623679682613,yes,0.6119,Plasma
1712,35,services,married,secondary,0,17,1,0,cellular,4,may,110,4,-1,0,no,0,0,-0.13175049933333188,no,0.7006,No interesante
1713,33,unemployed,single,tertiary,0,850,0,0,cellular,4,may,324,3,-1,0,no,0,0,-0.07954387399721474,yes,0.5844,Periferia
1714,45,technician,married,secondary,0,280,1,0,cellular,4,may,562,3,168,2,no,0,0,-0.10357529314587673,yes,0.6422,Plasma
1715,31,technician,married,tertiary,0,636,1,0,cellular,4,may,352,4,-1,0,yes,1,0,-0.07163621094832484,no,0.5557,Periferia
1716,33,management,married,secondary,0,11,1,0,cellular,4,may,104,3,-1,0,no,0,0,-0.12448713236266735,no,0.6963,No interesante
1717,32,management,single,tertiary,0,2360,0,0,cellular,4,may,11,4,90,7,no,0,0,-0.05563756142119297,no,0.5114,Periferia
1718,45,blue-collar,married,secondary,0,640,1,0,cellular,5,may,214,1,1,1,no,0,0,-0.13582900028286216,no,0.5415,Periferia
1719,30,self-employed,single,tertiary,0,0,1,0,cellular,5,may,57,1,301,1,no,0,0,-0.07110229987670512,no,0.6704,No interesante
1720,37,blue-collar,married,secondary,0,288,1,0,cellular,5,may,159,6,-1,0,no,0,0,-0.13229026882089173,no,0.7098,No interesante
1721,23,blue-collar,single,secondary,0,336,1,0,cellular,5,may,500,1,-1,0,no,0,0,-0.1149643523532154,yes,0.5881,Periferia
1722,51,admin.,married,primary,0,2,1,0,cellular,5,may,295,1,-1,0,no,0,0,-0.10830930658351706,no,0.6305,No interesante
1723,48,admin.,divorced,secondary,0,-513,1,0,cellular,5,may,54,4,362,1,no,0,0,-0.040312855571737916,no,0.7261,No interesante
1724,36,management,divorced,tertiary,0,668,1,0,cellular,5,may,623,1,-1,0,no,0,0,-0.06134576589381846,yes,0.5821,Periferia
1725,51,entrepreneur,married,tertiary,0,3921,1,0,cellular,5,may,168,1,-1,0,no,0,0,-0.104572503738732,no,0.6725,No interesante
1726,41,blue-collar,divorced,primary,0,169,1,0,cellular,5,may,71,1,-1,0,no,0,0,-0.06635123074509552,no,0.7221,No interesante
1727,33,blue-collar,married,primary,0,415,1,0,cellular,5,may,316,1,337,4,no,0,0,-0.06826545571070003,no,0.5192,Periferia
1728,27,entrepreneur,single,tertiary,0,2159,1,0,cellular,5,may,1101,1,-1,0,no,0,0,-0.051685576449406856,yes,0.6056,Plasma
1729,35,services,divorced,secondary,0,67,1,0,cellular,5,may,192,2,-1,0,no,0,0,-0.09543979000230007,no,0.6843,No interesante
1730,52,technician,married,secondary,0,221,1,0,cellular,5,may,178,2,363,3,no,0,0,-0.07858020624600802,no,0.5821,Periferia
1731,30,blue-collar,married,primary,0,-327,1,1,cellular,5,may,305,1,294,7,no,0,0,-0.016683291743585182,no,0.6011,No interesante
1732,39,technician,divorced,tertiary,1,3,0,0,cellular,6,may,488,1,-1,0,yes,1,0,-0.00521983087582828,yes,0.5867,Periferia
1733,27,entrepreneur,married,secondary,0,345,1,1,cellular,6,may,465,1,289,4,no,0,0,-0.04423436129754044,yes,0.5554,Periferia
1734,44,management,married,tertiary,0,1850,1,0,cellular,6,may,274,1,-1,0,no,0,0,-0.11169273998789396,no,0.5838,Periferia
1735,25,services,married,secondary,0,-97,1,0,cellular,6,may,143,1,-1,0,no,0,0,-0.1285602531889259,no,0.708,No interesante
1736,28,blue-collar,married,primary,0,60,1,0,cellular,6,may,161,1,337,1,no,0,0,-0.0754154075609686,no,0.6601,No interesante
1737,23,services,married,secondary,0,83,1,0,cellular,6,may,199,1,358,1,no,0,0,-0.08700809256304752,no,0.581,Periferia
1738,30,services,married,secondary,0,78,1,0,cellular,6,may,198,1,-1,0,no,0,0,-0.13660102440671207,no,0.673,No interesante
1739,44,blue-collar,married,primary,0,-298,1,0,cellular,6,may,296,1,-1,0,no,0,0,-0.11061717904386192,no,0.6308,No interesante
1740,39,management,married,secondary,0,-473,1,0,cellular,6,may,318,1,-1,0,no,0,0,-0.12499825936100988,no,0.6029,No interesante
1741,34,admin.,single,secondary,0,69,1,0,telephone,6,may,92,3,362,4,no,0,0,-0.0341500972326087,no,0.7461,No interesante
1742,32,admin.,married,secondary,0,752,1,0,cellular,6,may,519,2,166,5,yes,1,0,-0.058200923024892985,yes,0.6265,Plasma
1743,35,entrepreneur,single,tertiary,0,1416,1,0,cellular,6,may,100,1,169,12,no,0,0,-0.0353598196201782,no,0.6279,No interesante
1744,37,management,single,tertiary,0,509,1,0,cellular,6,may,133,1,-1,0,no,0,0,-0.1128694899233037,no,0.6844,No interesante
1745,28,blue-collar,single,secondary,0,524,1,0,cellular,6,may,554,2,-1,0,yes,1,0,-0.0727860050458542,yes,0.5979,Periferia
1746,25,blue-collar,single,secondary,0,51,1,0,cellular,6,may,70,3,356,4,no,0,0,-0.06837020911238317,no,0.6727,No interesante
1748,38,blue-collar,single,secondary,0,4860,1,0,cellular,7,may,130,1,-1,0,no,0,0,-0.12264468937276528,no,0.6808,No interesante
1749,58,retired,married,secondary,0,-324,1,0,cellular,7,may,229,2,-1,0,no,0,0,-0.1059293054408817,no,0.6229,No interesante
1750,32,blue-collar,married,primary,0,39,1,0,cellular,7,may,128,1,-1,0,no,0,0,-0.11415169849071972,no,0.7228,No interesante
1751,25,student,single,secondary,0,520,1,0,cellular,7,may,236,1,-1,0,no,0,0,-0.11488020594370625,no,0.5609,Periferia
1752,39,technician,single,secondary,0,14,1,0,cellular,7,may,72,1,-1,0,no,0,0,-0.13070646714306527,no,0.715,No interesante
1753,41,services,single,secondary,0,-278,1,0,cellular,7,may,17,5,360,3,no,0,0,-0.07311983726081045,no,0.7158,No interesante
1754,30,technician,single,secondary,0,359,1,0,cellular,7,may,362,1,303,1,no,0,0,-0.09268161179547736,yes,0.5254,Periferia
1755,44,services,married,secondary,0,191,1,1,cellular,7,may,490,1,-1,0,no,0,0,-0.10477079267081052,yes,0.5365,Periferia
1756,29,blue-collar,single,secondary,0,2891,1,0,cellular,7,may,293,1,-1,0,no,0,0,-0.12668920125123112,no,0.5645,Periferia
1757,37,management,single,tertiary,0,815,1,0,cellular,7,may,77,1,-1,0,no,0,0,-0.11100088993571823,no,0.6945,No interesante
1758,44,services,married,primary,0,3,1,0,cellular,7,may,228,1,-1,0,no,0,0,-0.1134915381331027,no,0.6349,No interesante
1759,32,management,married,tertiary,0,1544,1,0,cellular,7,may,265,1,-1,0,no,0,0,-0.11127560579549096,no,0.5824,Periferia
1760,51,admin.,married,secondary,0,3025,0,0,cellular,7,may,476,1,352,1,yes,1,0,-0.033274658227804954,yes,0.6973,Plasma
1761,28,services,married,secondary,0,15,1,0,cellular,7,may,182,2,356,1,no,0,0,-0.0959395288937276,no,0.5956,Periferia
1762,43,blue-collar,divorced,secondary,0,-91,1,1,cellular,7,may,92,3,167,4,no,0,0,-0.01891561419906329,no,0.7012,No interesante
1763,36,management,divorced,tertiary,0,-252,1,0,cellular,7,may,235,2,293,1,no,0,0,-0.03687318776978077,no,0.5568,Periferia
1764,33,services,married,secondary,0,0,1,1,cellular,7,may,172,2,-1,0,no,0,0,-0.10627353817169566,no,0.7088,No interesante
1765,50,blue-collar,married,secondary,0,26,1,0,cellular,7,may,245,5,366,2,no,0,0,-0.08809049025007798,no,0.5397,Periferia
1766,36,blue-collar,married,secondary,0,195,1,1,cellular,7,may,1297,2,-1,0,no,0,0,-0.0544427026560752,yes,0.5551,Periferia
1767,34,unemployed,single,secondary,0,233,1,0,cellular,8,may,11,8,365,4,no,0,0,-0.03848206545303223,no,0.6857,No interesante
1768,37,blue-collar,married,primary,0,120,1,0,cellular,8,may,80,4,358,1,no,0,0,-0.0709398877790815,no,0.6937,No interesante
1769,53,technician,divorced,secondary,0,629,1,0,cellular,8,may,298,1,-1,0,no,0,0,-0.09054678555909236,no,0.5882,Periferia
1770,39,management,married,tertiary,0,3518,1,0,cellular,8,may,440,1,-1,0,no,0,0,-0.10711979169320153,yes,0.5453,Periferia
1772,34,technician,married,secondary,0,1234,1,0,cellular,8,may,106,1,288,6,no,0,0,-0.08334049523306042,no,0.6529,No interesante
1773,59,self-employed,married,tertiary,0,6237,1,0,cellular,8,may,63,1,169,2,no,0,0,-0.060851770316466665,no,0.6374,No interesante
1774,42,blue-collar,divorced,primary,0,28,1,0,cellular,8,may,213,5,-1,0,no,0,0,-0.06353369167818895,no,0.6691,No interesante
1775,31,unemployed,divorced,secondary,0,1144,1,0,cellular,8,may,65,2,367,1,no,0,0,-0.0292028933768444,no,0.6714,No interesante
1776,39,management,divorced,tertiary,0,299,1,0,cellular,8,may,40,2,-1,0,no,0,0,-0.07600847833789387,no,0.7114,No interesante
1777,48,management,divorced,tertiary,0,313,0,0,cellular,8,may,208,1,-1,0,no,0,0,-0.07659723065518337,yes,0.516,Periferia
1778,31,management,single,secondary,0,1090,1,0,cellular,8,may,50,1,303,1,no,0,0,-0.07983285500634324,no,0.658,No interesante
1779,45,services,married,secondary,0,972,1,0,cellular,8,may,343,1,282,3,no,0,0,-0.09565640239442846,yes,0.5105,Periferia
1780,41,retired,single,primary,0,0,0,0,cellular,8,may,239,1,368,2,no,0,0,-0.0373118628079982,yes,0.5669,Periferia
1781,43,services,married,primary,0,574,1,0,cellular,8,may,140,1,-1,0,no,0,0,-0.1169972448637171,no,0.7056,No interesante
1782,43,technician,married,secondary,0,0,0,1,cellular,8,may,9,2,172,5,no,0,0,-0.04698710266652845,no,0.5932,Periferia
1783,42,blue-collar,married,primary,0,258,1,0,cellular,8,may,18,1,366,1,no,0,0,-0.07057710068314182,no,0.6902,No interesante
1784,43,blue-collar,married,primary,0,361,1,0,cellular,8,may,87,2,-1,0,no,0,0,-0.11602374956459532,no,0.7122,No interesante
1785,34,blue-collar,married,secondary,0,0,1,0,cellular,8,may,325,1,170,2,no,0,0,-0.11463015870824302,yes,0.5235,Periferia
1786,37,admin.,married,secondary,0,1314,1,0,cellular,8,may,682,2,85,7,no,0,0,-0.08912886036428057,yes,0.6587,Plasma
1787,34,technician,single,secondary,0,1866,0,0,cellular,8,may,134,3,185,1,no,0,0,-0.1013706894057892,yes,0.5233,Periferia
1789,59,management,married,primary,0,0,1,0,cellular,8,may,130,1,-1,0,no,0,0,-0.09314110753635164,no,0.7253,No interesante
1791,45,management,divorced,tertiary,0,2237,1,0,cellular,8,may,128,3,322,2,no,0,0,-0.020923967905913887,no,0.6545,No interesante
1792,42,admin.,married,secondary,0,3104,0,0,cellular,8,may,144,2,-1,0,no,0,0,-0.12847514657081716,no,0.5724,Periferia
1793,30,blue-collar,married,secondary,0,23,1,0,cellular,8,may,129,2,359,4,no,0,0,-0.08131366431912312,no,0.6643,No interesante
1794,48,blue-collar,married,primary,0,1778,1,0,telephone,8,may,267,3,-1,0,no,0,0,-0.07653883660746685,no,0.7041,No interesante
1795,43,blue-collar,married,secondary,0,704,1,0,telephone,11,may,28,2,306,1,no,0,0,-0.07170170932068448,no,0.7471,No interesante
1796,36,admin.,married,secondary,0,0,1,1,cellular,11,may,94,1,-1,0,no,0,0,-0.10559865320969042,no,0.7246,No interesante
1797,36,management,divorced,tertiary,0,803,1,0,cellular,11,may,143,4,-1,0,no,0,0,-0.07714366405420248,no,0.7002,No interesante
1798,45,blue-collar,married,primary,0,1265,1,0,cellular,11,may,40,8,299,1,no,0,0,-0.07163731158685394,no,0.7015,No interesante
1799,42,blue-collar,married,secondary,0,4900,1,0,telephone,11,may,231,1,284,2,no,0,0,-0.05942563154551389,no,0.6008,No interesante
1800,39,technician,single,secondary,0,283,1,0,cellular,11,may,369,2,350,1,no,0,0,-0.09261661672230996,yes,0.5207,Periferia
1801,40,technician,single,secondary,0,374,1,1,cellular,11,may,274,1,-1,0,no,0,0,-0.10263203780628656,no,0.599,Periferia
1802,42,technician,single,secondary,0,-853,1,0,cellular,11,may,189,1,-1,0,no,0,0,-0.12445174554785875,no,0.6831,No interesante
1803,55,blue-collar,married,secondary,0,2059,1,0,cellular,11,may,149,1,259,4,no,0,0,-0.09315188817085274,no,0.6412,No interesante
1804,45,admin.,married,primary,0,542,0,0,cellular,11,may,8,5,350,3,no,0,0,-0.04435973918544717,no,0.5764,Periferia
1805,42,management,married,secondary,0,1042,1,0,cellular,11,may,465,1,364,3,no,0,0,-0.06671458983204381,yes,0.6041,Plasma
1806,41,blue-collar,married,secondary,0,306,1,0,telephone,11,may,86,1,369,2,no,0,0,-0.06047185241467901,no,0.7394,No interesante
1807,44,management,married,tertiary,0,0,1,0,cellular,11,may,78,2,264,3,no,0,0,-0.07786774818460357,no,0.6722,No interesante
1808,45,blue-collar,married,primary,0,503,1,0,cellular,11,may,313,1,369,2,no,0,0,-0.07449887410438466,no,0.5237,Periferia
1809,50,admin.,married,secondary,0,326,1,0,cellular,11,may,124,1,369,2,no,0,0,-0.09419177864646401,no,0.6543,No interesante
1811,58,unemployed,married,secondary,0,3867,1,0,telephone,11,may,159,1,364,2,no,0,0,-0.014967774045890612,no,0.7183,No interesante
1812,44,management,married,tertiary,0,254,1,1,cellular,11,may,145,2,300,3,no,0,0,-0.034720576048935685,no,0.6699,No interesante
1813,36,blue-collar,married,secondary,0,779,1,0,cellular,11,may,240,1,-1,0,no,0,0,-0.13895598608507492,no,0.589,Periferia
1814,38,blue-collar,married,primary,0,759,1,0,cellular,11,may,57,1,-1,0,no,0,0,-0.1143894025785771,no,0.7167,No interesante
1815,57,technician,married,secondary,0,124,1,0,telephone,11,may,296,1,287,12,no,0,0,-0.012311755701145843,no,0.5913,Periferia
1816,50,blue-collar,married,secondary,0,1400,1,0,cellular,11,may,189,1,-1,0,no,0,0,-0.13290651861912714,no,0.6575,No interesante
1817,48,blue-collar,married,primary,0,643,1,0,cellular,11,may,66,4,173,7,no,0,0,-0.07336834042447132,no,0.673,No interesante
1818,33,management,single,tertiary,0,48,1,0,cellular,11,may,400,1,173,5,no,0,0,-0.06430493505747104,yes,0.5841,Periferia
1819,37,technician,married,primary,0,1653,1,1,cellular,11,may,285,2,349,10,no,0,0,-0.0011170902979255046,no,0.5788,Periferia
1820,38,blue-collar,married,secondary,0,422,1,0,cellular,11,may,286,3,-1,0,no,0,0,-0.1377364764517155,no,0.5911,Periferia
1821,39,management,married,tertiary,0,763,1,0,cellular,11,may,877,7,300,2,yes,1,0,-0.017491569329867396,yes,0.6084,Plasma
1822,38,blue-collar,single,primary,0,0,1,0,cellular,11,may,284,4,-1,0,no,0,0,-0.10349417485407764,no,0.6264,No interesante
1823,26,student,single,tertiary,0,249,1,0,cellular,11,may,445,2,371,1,no,0,0,-0.039513123100352536,yes,0.6073,Plasma
1824,31,admin.,married,secondary,0,1331,1,0,cellular,11,may,927,2,-1,0,no,0,0,-0.102063234779793,yes,0.586,Periferia
1825,33,blue-collar,married,secondary,0,-253,1,0,cellular,12,may,89,3,-1,0,no,0,0,-0.1354887805686794,no,0.7278,No interesante
1826,35,services,married,secondary,0,211,1,0,cellular,12,may,187,1,-1,0,no,0,0,-0.13725693493423136,no,0.664,No interesante
1827,32,admin.,divorced,tertiary,0,146,1,0,cellular,12,may,69,1,361,1,no,0,0,-0.03619954024619065,no,0.6717,No interesante
1828,53,blue-collar,married,secondary,0,-108,1,0,cellular,12,may,11,12,175,3,no,0,0,-0.08114266118901431,no,0.6921,No interesante
1829,36,management,single,tertiary,0,687,1,0,cellular,12,may,43,1,347,2,no,0,0,-0.060790515255101714,no,0.66,No interesante
1830,38,services,married,secondary,0,1616,1,0,telephone,12,may,168,5,288,3,no,0,0,-0.05357423736943784,no,0.7054,No interesante
1831,53,management,married,secondary,0,218,1,0,cellular,12,may,27,6,344,12,no,0,0,-0.02208984442140366,no,0.679,No interesante
1832,43,blue-collar,married,primary,0,56,0,0,cellular,12,may,365,2,-1,0,no,0,0,-0.10102940160452713,yes,0.5221,Periferia
1833,32,technician,married,secondary,0,91,1,0,cellular,12,may,209,1,-1,0,no,0,0,-0.1353344373614564,no,0.6167,No interesante
1834,30,technician,divorced,secondary,0,789,1,0,cellular,12,may,356,1,-1,0,no,0,0,-0.0930608088738833,no,0.56,Periferia
1835,40,admin.,married,secondary,0,3126,1,0,cellular,12,may,200,2,-1,0,no,0,0,-0.13422995618764605,no,0.6505,No interesante
1836,45,blue-collar,married,primary,0,1335,1,0,cellular,12,may,88,2,-1,0,no,0,0,-0.11437676437737725,no,0.7084,No interesante
1837,37,services,married,secondary,0,335,1,0,cellular,12,may,107,2,368,2,no,0,0,-0.09693587267206084,no,0.6587,No interesante
1838,36,blue-collar,married,secondary,0,129,1,0,cellular,12,may,183,4,-1,0,no,0,0,-0.13414896424431327,no,0.6768,No interesante
1839,58,blue-collar,married,primary,0,1596,1,0,cellular,12,may,470,2,-1,0,no,0,0,-0.10848853946890197,yes,0.5504,Periferia
1840,32,student,single,tertiary,0,61,1,0,cellular,12,may,130,3,-1,0,no,0,0,-0.09515269999502017,no,0.6988,No interesante
1841,36,services,married,secondary,0,257,1,0,cellular,12,may,86,2,-1,0,no,0,0,-0.13730459417330826,no,0.7003,No interesante
1842,49,management,divorced,tertiary,0,108,1,0,cellular,12,may,288,2,350,2,no,0,0,-0.024563227814507538,no,0.5084,Periferia
1843,38,blue-collar,single,primary,0,947,1,0,cellular,12,may,361,2,-1,0,no,0,0,-0.1023662808741333,no,0.569,Periferia
1844,31,blue-collar,married,primary,0,295,1,0,cellular,12,may,235,6,-1,0,no,0,0,-0.10757335928927232,no,0.6261,No interesante
1845,46,services,married,secondary,0,2381,1,0,telephone,12,may,220,3,363,1,no,0,0,-0.05598506532578179,no,0.6167,No interesante
1846,44,blue-collar,married,secondary,0,199,1,0,cellular,12,may,150,7,-1,0,no,0,0,-0.1333942847030249,no,0.7108,No interesante
1847,40,blue-collar,married,primary,0,1397,1,0,telephone,12,may,58,2,334,1,no,0,0,-0.039734629909808084,no,0.7722,No interesante
1848,31,admin.,single,tertiary,0,253,1,0,cellular,13,may,82,5,355,4,no,0,0,-0.04515713770375568,no,0.6654,No interesante
1849,27,technician,married,secondary,0,31,0,0,cellular,13,may,136,2,-1,0,no,0,0,-0.12115489826856195,no,0.6132,No interesante
1850,37,services,married,secondary,0,393,1,1,cellular,13,may,95,1,357,1,no,0,0,-0.059006711062791324,no,0.676,No interesante
1851,33,services,married,secondary,0,56,1,0,telephone,13,may,9,9,-1,0,no,0,0,-0.08018606318279703,no,0.8062,No interesante
1852,39,blue-collar,married,secondary,0,1419,1,0,cellular,13,may,9,12,349,1,no,0,0,-0.07755294293074305,no,0.6845,No interesante
1853,48,services,single,primary,0,-139,0,0,cellular,13,may,75,2,-1,0,no,0,0,-0.09834939568526962,no,0.6627,No interesante
1854,33,management,married,tertiary,0,1064,1,0,cellular,13,may,562,1,-1,0,yes,1,0,-0.07278821873765945,yes,0.5819,Periferia
1855,45,blue-collar,married,primary,0,2523,1,0,cellular,13,may,110,4,-1,0,no,0,0,-0.10879036324002124,no,0.7134,No interesante
1856,45,management,divorced,tertiary,0,2813,1,0,cellular,13,may,43,1,-1,0,no,0,0,-0.07106992521669703,no,0.7057,No interesante
1857,43,blue-collar,married,secondary,0,171,1,0,cellular,13,may,96,1,364,1,no,0,0,-0.10197348696623976,no,0.6599,No interesante
1858,21,blue-collar,single,secondary,0,292,1,1,telephone,13,may,148,4,-1,0,no,0,0,-0.05208935789261876,no,0.7615,No interesante
1859,44,blue-collar,divorced,secondary,0,338,1,0,cellular,13,may,133,1,370,1,no,0,0,-0.06585637658578919,no,0.6635,No interesante
1860,45,blue-collar,married,tertiary,0,23,1,1,cellular,13,may,234,3,-1,0,no,0,0,-0.09412653543795256,no,0.641,No interesante
1861,33,blue-collar,single,secondary,0,185,1,0,cellular,13,may,298,1,-1,0,no,0,0,-0.13106723028502693,no,0.5697,Periferia
1862,23,services,single,secondary,0,292,1,0,cellular,13,may,437,2,-1,0,no,0,0,-0.11886358798187645,yes,0.5549,Periferia
1863,55,management,married,primary,0,1691,1,0,cellular,13,may,358,2,174,1,no,0,0,-0.07301663500595212,yes,0.5168,Periferia
1864,31,blue-collar,single,secondary,0,2194,0,0,cellular,13,may,275,2,357,1,no,0,0,-0.08612887191855295,yes,0.651,Plasma
1865,27,blue-collar,single,primary,0,265,1,0,cellular,13,may,1119,2,-1,0,yes,1,0,-0.027153418851169564,yes,0.6012,Plasma
1866,35,blue-collar,single,secondary,0,8040,1,0,cellular,13,may,173,2,-1,0,no,0,0,-0.10216588938476834,no,0.6555,No interesante
1867,29,blue-collar,single,secondary,0,1550,1,1,cellular,13,may,228,3,-1,0,no,0,0,-0.09092527481513067,no,0.5885,Periferia
1868,40,management,married,tertiary,0,342,1,0,cellular,13,may,133,4,-1,0,no,0,0,-0.11801181834706714,no,0.6994,No interesante
1869,29,services,married,secondary,0,182,1,0,telephone,13,may,38,3,-1,0,no,0,0,-0.09453221049030958,no,0.7802,No interesante
1870,33,technician,single,secondary,0,181,1,0,cellular,13,may,25,7,-1,0,no,0,0,-0.12050348421059832,no,0.7122,No interesante
1871,37,blue-collar,married,secondary,0,3269,1,1,cellular,14,may,121,2,-1,0,no,0,0,-0.09675090075185623,no,0.7017,No interesante
1872,40,services,divorced,secondary,0,131,1,0,cellular,14,may,102,3,-1,0,no,0,0,-0.09726945888801423,no,0.7044,No interesante
1873,55,self-employed,married,secondary,0,203,1,0,telephone,14,may,9,5,174,12,no,0,0,-0.003927232445416372,no,0.7379,No interesante
1874,35,blue-collar,married,secondary,0,257,1,0,cellular,14,may,186,1,-1,0,no,0,0,-0.13855810366912266,no,0.6643,No interesante
1875,33,management,single,tertiary,0,283,1,0,cellular,14,may,40,1,-1,0,no,0,0,-0.11051290401376618,no,0.6949,No interesante
1876,44,blue-collar,married,secondary,0,500,1,0,cellular,14,may,86,2,304,2,no,0,0,-0.1071742436822995,no,0.6618,No interesante
1877,44,admin.,divorced,secondary,0,2999,1,0,cellular,14,may,717,1,-1,0,yes,1,0,-0.024296461319958995,yes,0.5824,Periferia
1878,28,services,married,secondary,0,0,1,0,telephone,14,may,62,7,-1,0,no,0,0,-0.08583293839205669,no,0.8038,No interesante
1879,23,admin.,single,secondary,0,21,1,1,cellular,14,may,183,3,-1,0,no,0,0,-0.09065164112708546,no,0.6719,No interesante
1880,28,admin.,single,secondary,0,3,0,0,cellular,14,may,138,2,-1,0,no,0,0,-0.12607235849040205,no,0.6056,No interesante
1881,33,blue-collar,married,secondary,0,687,1,0,cellular,14,may,72,2,370,1,no,0,0,-0.0987118926602647,no,0.6697,No interesante
1882,60,blue-collar,married,secondary,0,1407,1,0,cellular,14,may,112,1,370,1,no,0,0,-0.0838446833792767,no,0.6537,No interesante
1884,29,management,married,secondary,0,231,0,0,cellular,14,may,1075,1,14,1,yes,1,0,-0.04639849113893535,yes,0.7409,Plasma
1885,40,blue-collar,married,primary,0,637,1,0,cellular,14,may,200,1,-1,0,no,0,0,-0.1214724155332837,no,0.6657,No interesante
1886,27,blue-collar,married,secondary,0,1295,1,0,cellular,14,may,1106,1,-1,0,no,0,0,-0.07576443388147812,yes,0.5902,Periferia
1887,37,services,divorced,secondary,0,75,1,0,cellular,14,may,160,1,-1,0,no,0,0,-0.10009486004994783,no,0.6999,No interesante
1888,43,blue-collar,married,primary,0,533,1,0,cellular,14,may,246,2,370,1,no,0,0,-0.08231945579564076,no,0.5295,Periferia
1889,48,blue-collar,divorced,secondary,0,65,1,0,cellular,14,may,146,1,370,1,no,0,0,-0.061505455335978676,no,0.6746,No interesante
1890,52,self-employed,married,secondary,0,213,1,0,cellular,14,may,164,2,-1,0,no,0,0,-0.1265945987961043,no,0.6853,No interesante
1891,35,technician,married,tertiary,0,4,1,0,cellular,14,may,88,1,-1,0,no,0,0,-0.120515309367612,no,0.7162,No interesante
1892,54,blue-collar,divorced,secondary,0,-473,1,0,cellular,14,may,239,1,351,2,no,0,0,-0.04445909434994609,no,0.5619,Periferia
1893,26,student,single,primary,0,114,1,0,cellular,14,may,226,2,-1,0,no,0,0,-0.08517035181105126,no,0.58,Periferia
1894,36,admin.,single,secondary,0,886,1,1,cellular,14,may,362,6,-1,0,no,0,0,-0.09361947990778856,no,0.5822,Periferia
1895,33,blue-collar,married,secondary,0,24,1,0,cellular,14,may,535,1,-1,0,no,0,0,-0.1299919591452066,yes,0.5539,Periferia
1896,28,management,single,tertiary,0,293,1,0,cellular,14,may,265,1,-1,0,no,0,0,-0.11072594847331102,no,0.5685,Periferia
1897,27,housemaid,married,primary,0,275,1,0,cellular,14,may,196,2,-1,0,no,0,0,-0.10055509553394254,no,0.6661,No interesante
1898,40,technician,married,secondary,0,8536,1,1,cellular,14,may,487,2,-1,0,no,0,0,-0.07522036711758351,yes,0.5373,Periferia
1899,31,self-employed,married,secondary,0,581,1,0,cellular,14,may,303,3,174,3,no,0,0,-0.1002624585540664,yes,0.5369,Periferia
